corte,id_avaluo,numero_finca,provincia,canton,distrito,zona,tipologia,perito_id,perito_activo,nivel_confiabilidad,accion_sugerida,moneda,valor_garantia,saldo,ltv,fecha_valor,dias_antiguedad,saldo_equivalente_crc,reglas_incumplidas,detalle,responsables,prioridad,entra_este_mes
2026-04,AV-2025-003639,3-508601,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-006,SI,REVISAR,Verificación documental,CRC,146269000.00,89962347.08,0.615,2021-12-13,1599,89962347.08,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,371,false
2026-04,AV-2025-003686,1-729950,San José,Tibás,San Juan,GAM_CENTRO,Casa de habitación,PER-008,SI,REVISAR,Verificación documental,CRC,764193000.00,152405625.58,0.1994,2025-08-02,271,152405625.58,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",Perito Revisor,320,false
2026-04,AV-2025-003691,2-303388,Alajuela,San Carlos,Quesada,CIUDAD_INTERMEDIA,Casa de habitación,PER-009,SI,REVISAR,Verificación documental,CRC,1653653000.00,305173164.84,0.1845,2025-04-20,375,305173164.84,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,248,false
2026-04,AV-2025-003701,1-438979,San José,Santa Ana,Santa Ana,GAM_CENTRO,Bodega o nave industrial,PER-001,SI,REVISAR,Verificación documental,CRC,934315000.00,1012923105.00,1.0841,2025-12-13,138,1012923105.0,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 225000.0 y 750000.0 (GAM_CENTRO, CRC)",Perito Revisor,189,false
2026-04,AV-2025-003715,1-389113,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,2136092000.00,238381230.91,0.1116,2025-05-13,352,238381230.91,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,275,false
2026-04,AV-2025-003720,4-930947-235,Heredia,Belén,San Antonio,GAM_CENTRO,Apartamento,PER-002,SI,REVISAR,Verificación documental,CRC,250881000.00,157110981.31,0.6262,2025-11-29,152,157110981.31,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 76.5 km,Perito Revisor,315,false
2026-04,AV-2025-003733,1-814545,San José,Pérez Zeledón,San Isidro de El General,CIUDAD_INTERMEDIA,Terreno baldío rural,PER-009,SI,REVISAR,Verificación documental,CRC,424720000.00,340295325.79,0.8012,2021-03-22,1865,340295325.79,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,236,false
2026-04,AV-2025-003736,7-622066-342,Limón,Talamanca,Cahuita,COSTA,Condominio horizontal,PER-002,SI,REVISAR,Verificación documental,USD,378135.00,,,2025-01-22,463,,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,467,false
2026-04,AV-2025-003738,1-150900-365,San José,Curridabat,Curridabat,GAM_CENTRO,Apartamento,PER-007,SI,REVISAR,Verificación documental,CRC,83458000.00,51417082.41,0.6161,2022-08-26,1343,51417082.41,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,400,false
2026-04,AV-2025-003741,7-899039,Limón,Limón,Limón,CIUDAD_INTERMEDIA,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,1061626000.00,782779323.88,0.7373,2025-09-29,213,782779323.88,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 6 km del centroide; observado 63.9 km,Perito Revisor,195,false
2026-04,AV-2025-003743,2-695172-348,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Condominio horizontal,PER-008,SI,NO_CONFIABLE,Re-inspección,USD,275532.00,232300.26,0.8431,2025-10-02,210,118473132.60000001,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 332503.95,Perito Revisor,54,true
2026-04,AV-2025-003748,5-805094,Guanacaste,Liberia,Liberia,CIUDAD_INTERMEDIA,Local comercial,PER-005,SI,REVISAR,Verificación documental,CRC,2886085000.00,358478533.64,0.1242,2025-03-03,423,358478533.64,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 800000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,228,false
2026-04,AV-2025-003768,4-710515-197,Heredia,Belén,San Antonio,GAM_CENTRO,Apartamento,PER-002,SI,REVISAR,Verificación documental,USD,297120.00,173884.36,0.5852,2021-07-08,1757,88681023.6,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,372,false
2026-04,AV-2025-003801,4-594674,Heredia,Sarapiquí,Puerto Viejo,RURAL,Casa de habitación,PER-002,SI,REVISAR,Verificación documental,CRC,727470000.00,,,2021-04-29,1827,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,468,false
2026-04,AV-2025-003804,4-168847,Heredia,Sarapiquí,Puerto Viejo,RURAL,Casa de habitación,PER-006,SI,NO_CONFIABLE,Re-inspección,USD,28761.00,104974.97,3.6499,2025-02-13,441,53537234.7,R-04,R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,87,true
2026-04,AV-2025-003805,7-847513,Limón,Pococí,Guápiles,CIUDAD_INTERMEDIA,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,162129000.00,232742068.91,1.4355,2025-11-05,176,232742068.91,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 800000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,278,false
2026-04,AV-2025-003808,2-869841,Alajuela,San Ramón,San Ramón,CIUDAD_INTERMEDIA,Finca agrícola,No informado,NO,NO_CONFIABLE,Re-inspección,CRC,25619942000.00,19590026697.54,0.7646,2025-09-07,235,19590026697.54,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,1,true
2026-04,AV-2025-003812,4-754142,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Terreno baldío urbano,PER-004,SI,REVISAR,Verificación documental,CRC,25510000.00,69506664.96,2.7247,2023-01-25,1191,69506664.96,"R-07, R-08","R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 50000.0 y 300000.0 (GAM_PERIFERIA, CRC) | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses)","Jefe de Garantías, Perito Revisor",383,false
2026-04,AV-2025-003850,2-218004,Alajuela,Grecia,Grecia,CIUDAD_INTERMEDIA,Local comercial,PER-002,SI,NO_CONFIABLE,Re-inspección,CRC,2019052000.00,1782536043.50,0.8829,2025-11-10,171,1782536043.5,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 2164345275.47,Perito Revisor,12,true
2026-04,AV-2025-003851,3-369618,Cartago,La Unión,Tres Ríos,GAM_PERIFERIA,Casa de habitación,PER-004,SI,REVISAR,Verificación documental,CRC,446730000.00,,,2022-12-19,1228,,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 101.8 km | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",469,false
2026-04,AV-2025-003872,3-378718-285,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Apartamento,PER-006,SI,NO_CONFIABLE,Re-inspección,CRC,341529000.00,,,2025-01-27,458,,R-01,R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte,Coordinación de Calidad,134,true
2026-04,AV-2025-003872,3-514641,Cartago,Cartago,Oriental,GAM_CENTRO,Casa de habitación,PER-002,SI,NO_CONFIABLE,Re-inspección,CRC,822911000.00,,,2023-10-13,930,,"R-01, R-08",R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Coordinación de Calidad, Jefe de Garantías",135,true
2026-04,AV-2025-003889,1-530748,San José,Tibás,San Juan,GAM_CENTRO,Terreno baldío urbano,PER-005,SI,REVISAR,Verificación documental,CRC,144915000.00,64204961.00,0.4431,2025-06-17,317,64204961.0,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 97.4 km,Perito Revisor,388,false
2026-04,AV-2025-003892,3-142965,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-007,SI,REVISAR,Verificación documental,CRC,18608000.00,51001991.02,2.7409,2025-12-27,124,51001991.02,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 50000.0 y 300000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,401,false
2026-04,AV-2025-003910,4-406954,Heredia,Heredia,Heredia,GAM_CENTRO,Edificio de oficinas,PER-003,SI,REVISAR,Verificación documental,CRC,3141919000.00,1238929652.86,0.3943,2025-01-12,473,1238929652.86,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 400000.0 y 1500000.0 (GAM_CENTRO, CRC)",Perito Revisor,182,false
2026-04,AV-2025-003933,2-565538-151,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Condominio horizontal,PER-003,SI,REVISAR,Verificación documental,USD,794099.00,,,2022-07-24,1376,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,470,false
2026-04,AV-2025-003990,3-784103,Cartago,La Unión,Tres Ríos,GAM_PERIFERIA,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,502672000.00,306578348.34,0.6099,2023-03-30,1127,306578348.34,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,247,false
2026-04,AV-2026-000066,2-272775,Alajuela,Atenas,Atenas,RURAL,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,1962509000.00,251482756.69,0.1281,2026-02-20,69,251482756.69,"R-06, R-07","R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional | R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 150000.0 y 550000.0 (RURAL, CRC)",Perito Revisor,266,false
2026-04,AV-2026-000161,4-319228,Heredia,San Rafael,San Rafael,GAM_PERIFERIA,Local comercial,PER-001,SI,NO_CONFIABLE,Re-inspección,USD,85221.00,,,2026-01-16,104,,"R-04, R-06",R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción | R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 76.6 km,Perito Revisor,136,true
2026-04,AV-2026-000241,3-974498-298,Cartago,Cartago,Oriental,GAM_CENTRO,Condominio horizontal,PER-009,SI,NO_CONFIABLE,Re-inspección,CRC,242043000.00,112442237.53,0.4646,2026-02-16,73,112442237.53,"R-03, R-04",R-03 El valor total debe cuadrar con la suma de sus componentes: 143937747.46 | R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,56,true
2026-04,AV-2026-000367,2-953812,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Terreno baldío urbano,PER-007,SI,REVISAR,Verificación documental,CRC,376460000.00,171578930.91,0.4558,2023-01-25,1191,171578930.91,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,307,false
2026-04,AV-2026-000585,4-282676,Heredia,San Rafael,San Rafael,GAM_PERIFERIA,Casa de habitación,PER-001,SI,NO_CONFIABLE,Re-inspección,CRC,161046000.00,111413123.66,0.6918,2023-11-26,886,111413123.66,"R-03, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 142946944.81 | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",57,true
2026-04,AV-2026-000592,4-979784,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Casa de habitación,PER-004,SI,REVISAR,Verificación documental,CRC,551904000.00,149299625.70,0.2705,2026-02-10,79,149299625.7,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,322,false
2026-04,AV-2026-000628,7-933837,Limón,Limón,Limón,CIUDAD_INTERMEDIA,Casa de habitación,PER-001,SI,REVISAR,Verificación documental,CRC,1295796000.00,126101847.45,0.0973,2026-01-18,102,126101847.45,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,336,false
2026-04,AV-2026-000812,1-663930,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,753919000.00,,,2026-02-01,88,,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 99.9 km,Perito Revisor,471,false
2026-04,AV-2026-000817,3-152891,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-006,SI,REVISAR,Verificación documental,CRC,408499000.00,342283439.15,0.8379,2021-06-21,1774,342283439.15,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,235,false
2026-04,AV-2026-000867,1-302752-046,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Apartamento,PER-003,SI,REVISAR,Verificación documental,USD,271937.00,208872.48,0.7681,2022-02-13,1537,106524964.80000001,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,358,false
2026-04,AV-2026-000946,,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-008,SI,NO_CONFIABLE,Re-inspección,CRC,107513000.00,74665947.40,0.6945,2026-02-07,82,74665947.4,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,79,true
2026-04,AV-2026-000961,1-264460,San José,Montes de Oca,San Pedro,GAM_CENTRO,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,443705000.00,273169020.04,0.6157,2026-01-02,118,273169020.04,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 45.5 km,Perito Revisor,257,false
2026-04,AV-2026-000978,2-408197,Alajuela,Upala,Upala,RURAL,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,565840000.00,399046802.63,0.7052,2024-01-29,822,399046802.63,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,219,false
2026-04,AV-2026-001095,1-865662,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,8836820000.00,,,2026-01-23,97,,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 900000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,472,false
2026-04,AV-2026-001136,3-449262,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Bodega o nave industrial,PER-007,SI,REVISAR,Verificación documental,USD,12287318.00,6028435.90,0.4906,2023-08-07,997,3074502309.0,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: a menos de 6 km del centroide; observado 99.2 km | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",161,false
2026-04,AV-2026-001168,5-124518-140,Guanacaste,Carrillo,Sardinal,COSTA,Apartamento,PER-004,SI,NO_CONFIABLE,Re-inspección,USD,482079.00,372047.89,0.7718,2026-02-16,73,189744423.9,R-05,R-05 Las fechas deben tener orden lógico: inspección <= valor <= informe,Coordinación de Calidad,43,true
2026-04,AV-2026-001222,7-363329,Limón,Limón,Limón,CIUDAD_INTERMEDIA,Terreno baldío urbano,PER-003,SI,NO_CONFIABLE,Re-inspección,CRC,45702000.00,24390385.60,0.5337,2026-02-11,78,24390385.6,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 38868849.04,Perito Revisor,98,true
2026-04,AV-2026-001499,6-165763-035,Puntarenas,Garabito,Jacó,COSTA,Condominio horizontal,PER-007,SI,NO_CONFIABLE,Re-inspección,CRC,180639000.00,,,2026-02-01,88,,R-01,R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte,Coordinación de Calidad,137,true
2026-04,AV-2026-001499,6-665725,Puntarenas,Garabito,Jacó,COSTA,Casa de habitación,PER-006,SI,NO_CONFIABLE,Re-inspección,CRC,2282140000.00,,,2024-10-06,571,,"R-01, R-07","R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte | R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 300000.0 y 1500000.0 (COSTA, CRC)","Coordinación de Calidad, Perito Revisor",138,true
2026-04,AV-2026-001731,2-301784,Alajuela,San Carlos,Quesada,CIUDAD_INTERMEDIA,Local comercial,PER-008,SI,REVISAR,Verificación documental,USD,217542.00,121196.22,0.5571,2022-11-23,1254,61810072.2,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,391,false
2026-04,AV-2026-001778,1-649769,San José,Desamparados,Desamparados,GAM_PERIFERIA,Terreno baldío urbano,PER-006,SI,REVISAR,Verificación documental,USD,208417.00,,,2021-12-18,1594,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,473,false
2026-04,AV-2026-001832,4-736614-243,Heredia,Belén,San Antonio,GAM_CENTRO,Apartamento,PER-001,SI,REVISAR,Verificación documental,USD,620598.00,305950.46,0.493,2026-01-21,99,156034734.60000002,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 98.3 km,Perito Revisor,318,false
2026-04,AV-2026-001872,1-652909,San José,Puriscal,Santiago,RURAL,Finca agrícola,PER-004,SI,REVISAR,Verificación documental,CRC,626695000.00,433725481.61,0.6921,2021-07-16,1749,433725481.61,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,214,false
2026-04,AV-2026-001957,1-143725-335,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Condominio horizontal,PER-007,SI,REVISAR,Verificación documental,USD,261227.00,150031.87,0.5743,2026-01-09,111,76516253.7,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 87.7 km,Perito Revisor,378,false
2026-04,AV-2026-002013,1-999716-359,San José,Tibás,San Juan,GAM_CENTRO,Condominio horizontal,PER-005,SI,REVISAR,Verificación documental,USD,984099.00,467348.14,0.4749,2026-02-23,66,238347551.4,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,276,false
2026-04,AV-2026-002087,5-450970,Guanacaste,Nicoya,Nicoya,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,140899000.00,75799889.18,0.538,2023-01-14,1202,75799889.18,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,379,false
2026-04,AV-2026-002091,,San José,Puriscal,Santiago,RURAL,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,97361.00,57860.98,0.5943,2026-01-20,100,29509099.8,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,94,true
2026-04,AV-2026-002169,4-522091,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Bodega o nave industrial,PER-007,SI,REVISAR,Verificación documental,USD,5521829.00,4340582.15,0.7861,2026-02-23,66,2213696896.5,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 67.8 km,Perito Revisor,167,false
2026-04,AV-2026-002193,5-582858,Guanacaste,Liberia,Liberia,CIUDAD_INTERMEDIA,Terreno baldío rural,PER-009,SI,REVISAR,Verificación documental,CRC,1031660000.00,,,2021-11-15,1627,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,474,false
2026-04,AV-2026-002296,6-822966,Puntarenas,Puntarenas,Puntarenas,CIUDAD_INTERMEDIA,Finca agrícola,PER-007,SI,REVISAR,Verificación documental,CRC,22417419000.00,11355578792.49,0.5066,2022-06-10,1420,11355578792.49,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,147,true
2026-04,AV-2026-002316,4-557968,Heredia,Belén,San Antonio,GAM_CENTRO,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,USD,237636.00,130787.81,0.5504,2022-05-16,1445,66701783.1,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,385,false
2026-04,AV-2026-002429,1-457235,San José,Desamparados,Desamparados,GAM_PERIFERIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,199518000.00,,,2022-03-24,1498,,"R-07, R-08","R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC) | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses)","Jefe de Garantías, Perito Revisor",475,false
2026-04,AV-2026-002488,1-417116,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-002,SI,REVISAR,Verificación documental,CRC,175177000.00,96440960.92,0.5505,2023-06-11,1054,96440960.92,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,369,false
2026-04,AV-2026-002712,3-513914,Cartago,Turrialba,Turrialba,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,245502000.00,,,2026-02-12,77,,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,476,false
2026-04,AV-2026-002840,4-943700,Heredia,Sarapiquí,Puerto Viejo,RURAL,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,CRC,150617000.00,97821196.33,0.6495,2026-01-20,100,97821196.33,R-05,R-05 Las fechas deben tener orden lógico: inspección <= valor <= informe,Coordinación de Calidad,64,true
2026-04,AV-2026-002842,4-415919,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,156131000.00,189015067.63,1.2106,2026-02-12,77,189015067.63,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,298,false
2026-04,AV-2026-002875,4-880003,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Terreno baldío urbano,PER-006,SI,REVISAR,Verificación documental,CRC,203226000.00,,,2026-01-10,110,,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 104.4 km,Perito Revisor,477,false
2026-04,AV-2026-002978,1-988219-266,San José,Tibás,San Juan,GAM_CENTRO,Apartamento,PER-002,SI,NO_CONFIABLE,Re-inspección,USD,64780.00,208367.25,3.2165,2026-02-16,73,106267297.5,"R-04, R-06",R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción | R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 53.8 km,Perito Revisor,63,true
2026-04,AV-2026-002983,1-837976-262,San José,San José,Carmen,GAM_CENTRO,Condominio horizontal,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,750026.00,468260.41,0.6243,2026-02-04,85,238812809.1,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 780103.84,Perito Revisor,36,true
2026-04,AV-2026-003030,1-411134,San José,Montes de Oca,San Pedro,GAM_CENTRO,Local comercial,PER-001,SI,REVISAR,Verificación documental,CRC,527891000.00,180668338.95,0.3422,2026-02-07,82,180668338.95,"R-06, R-07","R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 64.0 km | R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 350000.0 y 1400000.0 (GAM_CENTRO, CRC)",Perito Revisor,301,false
2026-04,AV-2026-003045,2-960015,Alajuela,Upala,Upala,RURAL,Terreno baldío rural,PER-003,SI,REVISAR,Verificación documental,CRC,3772454000.00,3119836182.09,0.827,2024-01-05,846,3119836182.09,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,160,false
2026-04,AV-2026-003166,7-765840,Limón,Limón,Limón,CIUDAD_INTERMEDIA,Terreno baldío urbano,PER-007,SI,NO_CONFIABLE,Re-inspección,CRC,97836000.00,,,2023-11-17,895,,"R-05, R-08",R-05 Las fechas deben tener orden lógico: inspección <= valor <= informe | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Coordinación de Calidad, Jefe de Garantías",139,true
2026-04,AV-2026-003173,4-263548,Heredia,Heredia,Heredia,GAM_CENTRO,Terreno baldío urbano,PER-003,SI,REVISAR,Verificación documental,CRC,171444000.00,138646574.40,0.8087,2021-10-28,1645,138646574.4,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,331,false
2026-04,AV-2026-003342,3-475880,Cartago,La Unión,Tres Ríos,GAM_PERIFERIA,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,1371852000.00,1061854355.20,0.774,2022-03-26,1496,1061854355.2,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,187,false
2026-04,AV-2026-003366,4-951079,Heredia,San Rafael,San Rafael,GAM_PERIFERIA,Casa de habitación,PER-005,SI,REVISAR,Verificación documental,CRC,217160000.00,102288313.56,0.471,2026-01-24,96,102288313.56,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 41.9 km,Perito Revisor,362,false
2026-04,AV-2026-003375,3-871833,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,1182672000.00,193963332.12,0.164,2024-01-28,823,193963332.12,"R-07, R-08","R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC) | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses)","Jefe de Garantías, Perito Revisor",296,false
2026-04,AV-2026-003505,1-868612,San José,Escazú,Escazú,GAM_CENTRO,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,388371000.00,210722876.49,0.5426,2021-03-07,1880,210722876.49,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,289,false
2026-04,AV-2026-003527,1-498439,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Bodega o nave industrial,PER-006,SI,NO_CONFIABLE,Re-inspección,USD,1127537.00,,,2026-02-11,78,,R-05,R-05 Las fechas deben tener orden lógico: inspección <= valor <= informe,Coordinación de Calidad,140,true
2026-04,AV-2026-003535,4-661166,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Bodega o nave industrial,PER-008,SI,NO_CONFIABLE,Re-inspección,USD,4802628.00,3398364.25,0.7076,2026-01-03,117,1733165767.5,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,13,true
